timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
109025357576,-1,-1,-1,9,15,-4,-6,13
109025358458,-1,2,5,15,16,5,-1,7
109025358458,-3,-6,-10,-50,-91,-14,-3,6
109025371272,10,6,6,25,69,-1,4,-9
109025371272,-1,-3,3,-11,15,13,-19,3
109025379372,-3,-4,-10,-19,-46,-6,-4,-2
109025379372,-8,3,3,23,34,-3,-10,-15
109025394344,1,-1,-5,-11,22,0,12,24
109025394344,-2,1,-1,3,5,-3,-30,11
109025395107,-4,-2,0,26,83,5,-3,16
109025395107,3,0,-1,-21,-95,9,3,-59
109025417714,-4,-1,0,-5,40,14,-10,19
109025417714,0,-1,-4,-2,-24,-17,-11,-1
109025418335,4,3,2,-6,-9,15,24,7
109025418335,-5,-8,-7,-5,-14,-17,16,18
109025431208,-1,2,2,-25,21,24,13,7
109025431208,2,-2,1,9,-24,-14,30,-6
109025439368,2,-5,-1,2,10,9,-58,-2
109025439368,-1,5,10,51,49,14,30,-20
109025454472,-5,-8,-13,-67,-127,-20,-6,-17
109025454472,-3,3,10,74,91,14,4,-8
109025455142,-5,-2,-5,-32,-79,-15,-11,-9
109025455142,4,2,-3,-24,-35,-8,-7,5
109025485010,-4,-4,0,33,38,-3,-12,-5
109025485010,-1,-4,-4,-25,4,-3,3,-3
109025485794,2,-1,-3,-17,-49,-13,6,-24
109025485794,3,-2,-1,13,88,-1,-39,66
109025491133,12,6,5,1,-68,-1,57,18
109025491133,-12,-4,-10,-35,-32,-9,-29,-37
109025499104,2,1,11,43,54,14,15,33
109025499104,3,1,-4,-28,-3,2,-18,48
109025514577,-4,-7,-6,18,-39,-24,-37,-29
109025514577,10,5,5,14,34,1,28,36
109025515136,-7,-9,-10,-31,-81,-17,3,-38
109025515136,-13,-1,1,18,-25,7,-46,-28
109025537537,2,6,4,37,96,-1,50,12
109025537537,13,3,2,-48,-104,-9,16,2
109025538322,2,3,3,34,84,9,-20,-10
109025538322,-5,-2,-1,-19,59,4,6,-19
109025560126,-2,-2,-1,11,12,21,-17,-11
109025560126,-4,-6,-10,-25,-88,-24,-2,-5
109025560782,0,5,8,2,-1,-9,22,-1
109025560782,4,-4,-4,-14,42,8,17,-9
109025574364,-9,-3,1,18,-37,-8,-27,-9
109025574364,-3,-2,-4,-13,-28,1,0,-5
109025575136,-3,-8,-7,7,27,-2,-11,5
109025575136,-1,3,5,15,-14,-3,13,10
109025596689,-6,-3,-3,-38,-76,-18,-14,-32
109025596689,7,3,3,18,37,15,9,14
109025604402,-14,6,3,-2,-17,16,-27,-20
109025604402,22,-3,-2,-3,5,20,3,3
109025620722,-18,4,8,26,74,4,-6,2
109025620722,7,-9,-9,-17,32,-4,2,-23
109025621545,-28,2,-5,-17,-48,-15,-11,-21
109025621545,-9,-9,-6,3,-28,2,-28,2
109025634375,4,2,1,24,37,11,-1,-4
109025634375,1,0,-4,-51,-66,6,-4,10
109025635149,10,-4,4,43,-8,-11,9,24
109025635149,2,2,-1,2,-11,-6,26,19
109025657541,3,0,5,27,7,10,8,-12
109025657541,-8,-1,-2,7,87,17,-7,-12
109025658338,14,1,1,-55,-38,-16,17,58
